"site","scientificName","is_fish","iucn_category","bold_sequences"
"Belize Barrier Reef Reserve System","Cerithium lutosum",FALSE,,
"Belize Barrier Reef Reserve System","Chaetodipterus faber",TRUE,,1
"Belize Barrier Reef Reserve System","Chaetodon capistratus",TRUE,,1
"Belize Barrier Reef Reserve System","Chaetodon ocellatus",TRUE,,1
"Belize Barrier Reef Reserve System","Chaetodon striatus",TRUE,,1
"Belize Barrier Reef Reserve System","Chalinula molitba",FALSE,,
"Belize Barrier Reef Reserve System","Charcotia amundseni",FALSE,,
"Belize Barrier Reef Reserve System","Charonia tritonis",FALSE,,
"Belize Barrier Reef Reserve System","Chaunax pictus",TRUE,,11
"Belize Barrier Reef Reserve System","Cheilea equestris",FALSE,,
"Belize Barrier Reef Reserve System","Chelonia mydas",FALSE,"EN",
"Belize Barrier Reef Reserve System","Chicoreus florifer",FALSE,,
"Belize Barrier Reef Reserve System","Chilomycterus antennatus",TRUE,,1
"Belize Barrier Reef Reserve System","Chilomycterus reticulatus",TRUE,,11
"Belize Barrier Reef Reserve System","Chilorhinus suensonii",TRUE,,1
"Belize Barrier Reef Reserve System","Chondrilla caribensis",FALSE,,
"Belize Barrier Reef Reserve System","Chondrilla nucula",FALSE,,
"Belize Barrier Reef Reserve System","Chromis cyanea",TRUE,,1
"Belize Barrier Reef Reserve System","Chromis insolata",TRUE,,1
"Belize Barrier Reef Reserve System","Chromis multilineata",TRUE,,1
"Belize Barrier Reef Reserve System","Cinachyrella apion",FALSE,,
"Belize Barrier Reef Reserve System","Cinachyrella kuekenthali",FALSE,,
"Belize Barrier Reef Reserve System","Cirolana parva",FALSE,,
"Belize Barrier Reef Reserve System","Cirrholovenia tetranema",FALSE,,
"Belize Barrier Reef Reserve System","Cittarium pica",FALSE,,
"Belize Barrier Reef Reserve System","Cladocora arbuscula",FALSE,,
"Belize Barrier Reef Reserve System","Cladonema radiatum",FALSE,,
"Belize Barrier Reef Reserve System","Claremontiella nodulosa",FALSE,,
"Belize Barrier Reef Reserve System","Clathria (Microciona) affinis",FALSE,,
"Belize Barrier Reef Reserve System","Clathria (Microciona) calla",FALSE,,
"Belize Barrier Reef Reserve System","Clathria (Thalysias) curacaoensis",FALSE,,
"Belize Barrier Reef Reserve System","Clathria (Thalysias) virgultosa",FALSE,,
"Belize Barrier Reef Reserve System","Clathrina coriacea",FALSE,,
"Belize Barrier Reef Reserve System","Clavelina oblonga",FALSE,,
"Belize Barrier Reef Reserve System","Cleantioides bruscai",FALSE,,
"Belize Barrier Reef Reserve System","Cleantioides planicauda",FALSE,,
"Belize Barrier Reef Reserve System","Clepticus parrae",TRUE,,1
"Belize Barrier Reef Reserve System","Cliona caribbaea",FALSE,,
"Belize Barrier Reef Reserve System","Cliona varians",FALSE,,
"Belize Barrier Reef Reserve System","Clytia hemisphaerica",FALSE,,
"Belize Barrier Reef Reserve System","Clytia linearis",FALSE,,
"Belize Barrier Reef Reserve System","Clytia macrotheca",FALSE,,
"Belize Barrier Reef Reserve System","Clytia noliformis",FALSE,,
"Belize Barrier Reef Reserve System","Clytia paulensis",FALSE,,
"Belize Barrier Reef Reserve System","Clytia thornelyi",FALSE,,
"Belize Barrier Reef Reserve System","Coelosphaera (Coelosphaera) hechteli",FALSE,,
"Belize Barrier Reef Reserve System","Colobomatus belizensis",FALSE,,
"Belize Barrier Reef Reserve System","Colpophyllia natans",FALSE,,
"Belize Barrier Reef Reserve System","Colubraria obscura",FALSE,,
"Belize Barrier Reef Reserve System","Columbella mercatoria",FALSE,,
"Belize Barrier Reef Reserve System","Conaperta antonii",FALSE,,
"Belize Barrier Reef Reserve System","Conaperta cirrata",FALSE,,
"Belize Barrier Reef Reserve System","Conasprella mindana",FALSE,,
"Belize Barrier Reef Reserve System","Conus ermineus",FALSE,,
"Belize Barrier Reef Reserve System","Conus flamingo",FALSE,,
"Belize Barrier Reef Reserve System","Conus granulatus",FALSE,,
"Belize Barrier Reef Reserve System","Conus mus",FALSE,,
"Belize Barrier Reef Reserve System","Conus regius",FALSE,,
"Belize Barrier Reef Reserve System","Convoluta lacrimosa",FALSE,,
"Belize Barrier Reef Reserve System","Copidaster lymani",FALSE,,
"Belize Barrier Reef Reserve System","Coralaxius nodulosus",FALSE,,
"Belize Barrier Reef Reserve System","Coralliophila caribaea",FALSE,,
"Belize Barrier Reef Reserve System","Coryne sargassicola",FALSE,,
"Belize Barrier Reef Reserve System","Coryphopterus alloides",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus dicrus",TRUE,,1
"Belize Barrier Reef Reserve System","Coryphopterus eidolon",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus glaucofraenum",TRUE,,1
"Belize Barrier Reef Reserve System","Coryphopterus hyalinus",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus lipernes",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus personatus",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus thrix",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Coryphopterus tortugae",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Cosmocampus brachycephalus",TRUE,,
"Belize Barrier Reef Reserve System","Costoanachis sparsa",FALSE,,
"Belize Barrier Reef Reserve System","Crassispira dysoni",FALSE,,
"Belize Barrier Reef Reserve System","Cristaphyes belizensis",FALSE,,
"Belize Barrier Reef Reserve System","Cristaphyes longicornis",FALSE,,
"Belize Barrier Reef Reserve System","Crucibulum auricula",FALSE,,
"Belize Barrier Reef Reserve System","Cryptopsilotris batrachodes",TRUE,,
"Belize Barrier Reef Reserve System","Cryptotomus roseus",TRUE,,1
"Belize Barrier Reef Reserve System","Ctena orbiculata",FALSE,,
"Belize Barrier Reef Reserve System","Ctenantedon kinziei",FALSE,,
"Belize Barrier Reef Reserve System","Ctenogobius boleosoma",TRUE,,1
"Belize Barrier Reef Reserve System","Ctenogobius saepepallens",TRUE,,1
"Belize Barrier Reef Reserve System","Ctenogobius stigmaturus",TRUE,,1
"Belize Barrier Reef Reserve System","Cyathura cubana",FALSE,,
"Belize Barrier Reef Reserve System","Cyclostrema amabile",FALSE,,
"Belize Barrier Reef Reserve System","Cylindrobulla beauii",FALSE,,
"Belize Barrier Reef Reserve System","Cymodoce ruetzleri",FALSE,,
"Belize Barrier Reef Reserve System","Cymothoa oestrum",FALSE,,
"Belize Barrier Reef Reserve System","Cyphoma gibbosum",FALSE,,
"Belize Barrier Reef Reserve System","Cypraecassis testiculus",FALSE,,
"Belize Barrier Reef Reserve System","Cyprinodon variegatus",TRUE,,11
"Belize Barrier Reef Reserve System","Cystodytes dellechiajei",FALSE,,
"Belize Barrier Reef Reserve System","Dactylopterus volitans",TRUE,,1
"Belize Barrier Reef Reserve System","Dactyloscopus tridigitatus",TRUE,,1
"Belize Barrier Reef Reserve System","Dantya magnifica",FALSE,,
"Belize Barrier Reef Reserve System","Daphnella lymneiformis",FALSE,,
"Belize Barrier Reef Reserve System","Davidaster discoideus",FALSE,,
"Belize Barrier Reef Reserve System","Davidaster rubiginosus",FALSE,,
"Belize Barrier Reef Reserve System","Decapterus macarellus",TRUE,,11
"Belize Barrier Reef Reserve System","Dendrogyra cylindrus",FALSE,"VU",
"Belize Barrier Reef Reserve System","Dentatisyllis mangalis",FALSE,,
"Belize Barrier Reef Reserve System","Dermomurex elizabethae",FALSE,,
"Belize Barrier Reef Reserve System","Dermomurex pauperculus",FALSE,,
"Belize Barrier Reef Reserve System","Diadema antillarum",FALSE,,
"Belize Barrier Reef Reserve System","Dichocoenia stokesii",FALSE,"VU",
"Belize Barrier Reef Reserve System","Dictyonella arenosa",FALSE,,
"Belize Barrier Reef Reserve System","Dictyonella funicularis",FALSE,,
"Belize Barrier Reef Reserve System","Didemnum candidum",FALSE,,
"Belize Barrier Reef Reserve System","Diodon hystrix",TRUE,,1
"Belize Barrier Reef Reserve System","Diodora cayenensis",FALSE,,
"Belize Barrier Reef Reserve System","Diodora dysoni",FALSE,,
"Belize Barrier Reef Reserve System","Diodora listeri",FALSE,,
"Belize Barrier Reef Reserve System","Diodora minuta",FALSE,,
"Belize Barrier Reef Reserve System","Dioithona oculata",FALSE,,
"Belize Barrier Reef Reserve System","Diplectrum bivittatum",TRUE,,1
"Belize Barrier Reef Reserve System","Diplogrammus pauciradiatus",TRUE,,
"Belize Barrier Reef Reserve System","Diploria labyrinthiformis",FALSE,,
"Belize Barrier Reef Reserve System","Diplosoma glandulosum",FALSE,,
"Belize Barrier Reef Reserve System","Diplosoma listerianum",FALSE,,
"Belize Barrier Reef Reserve System","Discias atlanticus",FALSE,,
"Belize Barrier Reef Reserve System","Distaplia bermudensis",FALSE,,
"Belize Barrier Reef Reserve System","Distaplia corolla",FALSE,,
"Belize Barrier Reef Reserve System","Divalinga quadrisulcata",FALSE,,
"Belize Barrier Reef Reserve System","Dolicholatirus cayohuesonicus",FALSE,,
"Belize Barrier Reef Reserve System","Doratonotus megalepis",TRUE,,1
"Belize Barrier Reef Reserve System","Dulcerana cubaniana",FALSE,,
"Belize Barrier Reef Reserve System","Dumosus atari",FALSE,,
"Belize Barrier Reef Reserve System","Dynamena crisioides",FALSE,,
"Belize Barrier Reef Reserve System","Dynamena disticha",FALSE,,
"Belize Barrier Reef Reserve System","Dysidea etheria",FALSE,,
"Belize Barrier Reef Reserve System","Echeneis naucrates",TRUE,,11
"Belize Barrier Reef Reserve System","Echidna catenata",TRUE,,1
"Belize Barrier Reef Reserve System","Echinoderes abbreviatus",FALSE,,
"Belize Barrier Reef Reserve System","Echinoderes horni",FALSE,,
"Belize Barrier Reef Reserve System","Echinoderes imperforatus",FALSE,,
"Belize Barrier Reef Reserve System","Echinoderes truncatus",FALSE,,
"Belize Barrier Reef Reserve System","Echinoderes wallaceae",FALSE,,
"Belize Barrier Reef Reserve System","Echinolittorina angustior",FALSE,,
"Belize Barrier Reef Reserve System","Echinolittorina lineolata",FALSE,,
"Belize Barrier Reef Reserve System","Echinolittorina meleagris",FALSE,,
"Belize Barrier Reef Reserve System","Echinolittorina ziczac",FALSE,,
"Belize Barrier Reef Reserve System","Echinometra lucunter",FALSE,,
"Belize Barrier Reef Reserve System","Echinometra viridis",FALSE,,
"Belize Barrier Reef Reserve System","Echinoneus cyclostomus",FALSE,,
"Belize Barrier Reef Reserve System","Echiodon dawsoni",TRUE,,
"Belize Barrier Reef Reserve System","Eisothistos petrensis",FALSE,,
"Belize Barrier Reef Reserve System","Elacatinus colini",TRUE,,1
"Belize Barrier Reef Reserve System","Elacatinus dilepis",TRUE,,
"Belize Barrier Reef Reserve System","Elacatinus evelynae",TRUE,,1
"Belize Barrier Reef Reserve System","Elacatinus gemmatus",TRUE,,
"Belize Barrier Reef Reserve System","Elacatinus lobeli",TRUE,,1
"Belize Barrier Reef Reserve System","Elacatinus louisae",TRUE,,
"Belize Barrier Reef Reserve System","Elacatinus oceanops",TRUE,,1
"Belize Barrier Reef Reserve System","Elacatinus pallens",TRUE,,
"Belize Barrier Reef Reserve System","Elacatinus prochilos",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Elacatinus randalli",TRUE,,1
"Belize Barrier Reef Reserve System","Elacatinus saucrus",TRUE,,
"Belize Barrier Reef Reserve System","Eleotris pisonis",TRUE,,1
"Belize Barrier Reef Reserve System","Elops saurus",TRUE,,11
"Belize Barrier Reef Reserve System","Elysia crispata",FALSE,,
"Belize Barrier Reef Reserve System","Emarginula phrixodes",FALSE,,
"Belize Barrier Reef Reserve System","Emblemaria caldwelli",TRUE,,
"Belize Barrier Reef Reserve System","Emblemaria pandionis",TRUE,,1
"Belize Barrier Reef Reserve System","Emblemariopsis dianae",TRUE,,
"Belize Barrier Reef Reserve System","Emblemariopsis leptocirris",TRUE,,1
"Belize Barrier Reef Reserve System","Emblemariopsis pricei",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Emblemariopsis randalli",TRUE,,1
"Belize Barrier Reef Reserve System","Emblemariopsis ruetzleri",TRUE,,1
"Belize Barrier Reef Reserve System","Emblemariopsis signifer",TRUE,,1
"Belize Barrier Reef Reserve System","Enchelycore carychroa",TRUE,,1
"Belize Barrier Reef Reserve System","Enchelycore nigricans",TRUE,,1
"Belize Barrier Reef Reserve System","Enchiridium periommatum",FALSE,,
"Belize Barrier Reef Reserve System","Endeis spinosa",FALSE,,
"Belize Barrier Reef Reserve System","Engina turbinella",FALSE,,
"Belize Barrier Reef Reserve System","Enneanectes altivelis",TRUE,,1
"Belize Barrier Reef Reserve System","Enneanectes atrorus",TRUE,,1
"Belize Barrier Reef Reserve System","Enneanectes boehlkei",TRUE,,1
"Belize Barrier Reef Reserve System","Enneanectes pectoralis",TRUE,,
"Belize Barrier Reef Reserve System","Entomacrodus nigricans",TRUE,,1
"Belize Barrier Reef Reserve System","Entomacrodus textilis",TRUE,,
"Belize Barrier Reef Reserve System","Eoacmaea pustulata",FALSE,,
"Belize Barrier Reef Reserve System","Epinephelus adscensionis",TRUE,,1
"Belize Barrier Reef Reserve System","Epinephelus analogus",TRUE,,1
"Belize Barrier Reef Reserve System","Epinephelus guttatus",TRUE,,1
"Belize Barrier Reef Reserve System","Epinephelus morio",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Epinephelus striatus",TRUE,"CR",1
"Belize Barrier Reef Reserve System","Equetus punctatus",TRUE,,1
"Belize Barrier Reef Reserve System","Erinaceusyllis belizensis",FALSE,,
"Belize Barrier Reef Reserve System","Erotelis smaragdus",TRUE,,1
"Belize Barrier Reef Reserve System","Erylus formosus",FALSE,,
"Belize Barrier Reef Reserve System","Euapta lappa",FALSE,,
"Belize Barrier Reef Reserve System","Eucidaris tribuloides",FALSE,,
"Belize Barrier Reef Reserve System","Eucinostomus melanopterus",TRUE,,1
"Belize Barrier Reef Reserve System","Eudendrium bermudense",FALSE,,
"Belize Barrier Reef Reserve System","Eudistoma olivaceum",FALSE,,
"Belize Barrier Reef Reserve System","Eulalia myriacyclum",FALSE,,
"Belize Barrier Reef Reserve System","Eulithidium affine",FALSE,,
"Belize Barrier Reef Reserve System","Eulithidium bellum",FALSE,,
"Belize Barrier Reef Reserve System","Eumida muriatica",FALSE,,
"Belize Barrier Reef Reserve System","Eunice filamentosa",FALSE,,
"Belize Barrier Reef Reserve System","Eunice fucata",FALSE,,
"Belize Barrier Reef Reserve System","Eunice violaceomaculata",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea calyculata",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea clavigera",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea flexuosa",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea laciniata",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea mammosa",FALSE,,
"Belize Barrier Reef Reserve System","Eunicea tourneforti",FALSE,,
"Belize Barrier Reef Reserve System","Eurycyde raphiaster",FALSE,,
"Belize Barrier Reef Reserve System","Eurypon clavatella",FALSE,,
"Belize Barrier Reef Reserve System","Eusmilia fastigiata",FALSE,,
"Belize Barrier Reef Reserve System","Eusynstyela tincta",FALSE,,
"Belize Barrier Reef Reserve System","Euvola laurenti",FALSE,,
"Belize Barrier Reef Reserve System","Evermannichthys metzelaari",TRUE,,
"Belize Barrier Reef Reserve System","Excirolana mayana",FALSE,,
"Belize Barrier Reef Reserve System","Excorallana delaneyi",FALSE,,
"Belize Barrier Reef Reserve System","Excorallana sexticornis",FALSE,,
"Belize Barrier Reef Reserve System","Excorallana tricornis",FALSE,,
"Belize Barrier Reef Reserve System","Fasciolaria tulipa",FALSE,,
"Belize Barrier Reef Reserve System","Favartia alveata",FALSE,,
"Belize Barrier Reef Reserve System","Favia fragum",FALSE,,
"Belize Barrier Reef Reserve System","Fissurella barbadensis",FALSE,,
"Belize Barrier Reef Reserve System","Fowlerichthys avalonis",TRUE,,1
"Belize Barrier Reef Reserve System","Fugleria tenera",FALSE,,
"Belize Barrier Reef Reserve System","Fujuriphyes deirophorus",FALSE,,
"Belize Barrier Reef Reserve System","Fujuriphyes distentus",FALSE,,
"Belize Barrier Reef Reserve System","Fulvia laevigata",FALSE,,
"Belize Barrier Reef Reserve System","Gambusia luma",TRUE,,
"Belize Barrier Reef Reserve System","Gambusia nicaraguensis",TRUE,,1
"Belize Barrier Reef Reserve System","Gardineria minor",FALSE,,
"Belize Barrier Reef Reserve System","Geodia cribrata",FALSE,,
"Belize Barrier Reef Reserve System","Geodia papyracea",FALSE,,
"Belize Barrier Reef Reserve System","Gerres cinereus",TRUE,,1
"Belize Barrier Reef Reserve System","Gillellus uranidea",TRUE,,1
"Belize Barrier Reef Reserve System","Glyphoturris rugirima",FALSE,,
"Belize Barrier Reef Reserve System","Gnathia beethoveni",FALSE,,
"Belize Barrier Reef Reserve System","Gnathia puertoricensis",FALSE,,
"Belize Barrier Reef Reserve System","Gnathia rathi",FALSE,,
"Belize Barrier Reef Reserve System","Gnatholepis cauerensis",TRUE,,2
"Belize Barrier Reef Reserve System","Gnatholepis thompsoni",TRUE,,1
"Belize Barrier Reef Reserve System","Gobiesox punctulatus",TRUE,,1
"Belize Barrier Reef Reserve System","Gobioclinus bucciferus",TRUE,,1
"Belize Barrier Reef Reserve System","Gobioclinus gobio",TRUE,,1
"Belize Barrier Reef Reserve System","Gobioclinus guppyi",TRUE,,1
"Belize Barrier Reef Reserve System","Gobioclinus haitiensis",TRUE,,1
"Belize Barrier Reef Reserve System","Gobionellus oceanicus",TRUE,,1
"Belize Barrier Reef Reserve System","Gorgonia mariae",FALSE,,
"Belize Barrier Reef Reserve System","Gorgonia ventalina",FALSE,,
"Belize Barrier Reef Reserve System","Gramma loreto",TRUE,,1
"Belize Barrier Reef Reserve System","Gramma melacara",TRUE,,1
"Belize Barrier Reef Reserve System","Grania americana",FALSE,,
"Belize Barrier Reef Reserve System","Grania laxartus",FALSE,,
"Belize Barrier Reef Reserve System","Gutturnium muricinum",FALSE,,
"Belize Barrier Reef Reserve System","Gymnothorax miliaris",TRUE,,1
"Belize Barrier Reef Reserve System","Gymnothorax moringa",TRUE,,1
"Belize Barrier Reef Reserve System","Gymnothorax vicinus",TRUE,,1
"Belize Barrier Reef Reserve System","Gyroscala commutata",FALSE,,
"Belize Barrier Reef Reserve System","Haemulon aurolineatum",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon carbonarium",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon chrysargyreum",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon flavolineatum",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon macrostomum",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon plumierii",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon sciurus",TRUE,,1
"Belize Barrier Reef Reserve System","Haemulon vittatum",TRUE,,1
"Belize Barrier Reef Reserve System","Halecium nanum",FALSE,,
"Belize Barrier Reef Reserve System","Halecium tenellum",FALSE,,
"Belize Barrier Reef Reserve System","Halichoeres bivittatus",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres cyanocephalus",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres garnoti",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres maculipinna",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres pictus",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres poeyi",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres radiatus",TRUE,,1
"Belize Barrier Reef Reserve System","Halichoeres socialis",TRUE,"EN",1
"Belize Barrier Reef Reserve System","Halichondria (Halichondria) magniconulosa",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Halichoclona) magnifica",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Halichoclona) stoneae",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Reniera) implexiformis",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Reniera) manglaris",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Reniera) mucifibrosa",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Reniera) ruetzleri",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Reniera) tubifera",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Rhizoniera) curacaoensis",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Soestella) smithae",FALSE,,
"Belize Barrier Reef Reserve System","Haliclona (Soestella) twincayensis",FALSE,,
"Belize Barrier Reef Reserve System","Halopteris diaphana",FALSE,,
"Belize Barrier Reef Reserve System","Halosydna leucohyba",FALSE,,
"Belize Barrier Reef Reserve System","Hamaticolax scutigerulus",FALSE,,
"Belize Barrier Reef Reserve System","Harbansus paucichelatus",FALSE,,
"Belize Barrier Reef Reserve System","Harengula clupeola",TRUE,,1
"Belize Barrier Reef Reserve System","Hedgpethius mamillatus",FALSE,,
"Belize Barrier Reef Reserve System","Hemiarthrus synalphei",FALSE,,
"Belize Barrier Reef Reserve System","Hemiemblemaria simulus",TRUE,,1
"Belize Barrier Reef Reserve System","Hemieuryale pustulata",FALSE,,
"Belize Barrier Reef Reserve System","Hemimarginula pumila",FALSE,,
"Belize Barrier Reef Reserve System","Hemipolygona carinifera",FALSE,,
"Belize Barrier Reef Reserve System","Hemiramphus brasiliensis",TRUE,,1
"Belize Barrier Reef Reserve System","Hemitoma octoradiata",FALSE,,
"Belize Barrier Reef Reserve System","Heptanthura amyle",FALSE,,
"Belize Barrier Reef Reserve System","Hermenia verruculosa",FALSE,,
"Belize Barrier Reef Reserve System","Heterochaerus blumi",FALSE,,
"Belize Barrier Reef Reserve System","Heteroconger hassi",TRUE,,11
"Belize Barrier Reef Reserve System","Heterodina mosaica",FALSE,,
"Belize Barrier Reef Reserve System","Heteropriacanthus cruentatus",TRUE,,2
"Belize Barrier Reef Reserve System","Higginsium erismatum",FALSE,,
"Belize Barrier Reef Reserve System","Higginsium trisetosum",FALSE,,
"Belize Barrier Reef Reserve System","Hinea lineata",FALSE,,
"Belize Barrier Reef Reserve System","Hippocampus erectus",TRUE,"VU",11
"Belize Barrier Reef Reserve System","Hipponix antiquatus",FALSE,,
"Belize Barrier Reef Reserve System","Hispidopetra miniana",FALSE,,
"Belize Barrier Reef Reserve System","Hofstenia miamia",FALSE,,
"Belize Barrier Reef Reserve System","Holacanthus ciliaris",TRUE,,11
"Belize Barrier Reef Reserve System","Holacanthus tricolor",TRUE,,11
"Belize Barrier Reef Reserve System","Holobomolochus glyphisodontis",FALSE,,
"Belize Barrier Reef Reserve System","Holobomolochus vervoorti",FALSE,,
"Belize Barrier Reef Reserve System","Holocentrus adscensionis",TRUE,,1
"Belize Barrier Reef Reserve System","Holocentrus rufus",TRUE,,1
"Belize Barrier Reef Reserve System","Holothuria (Cystipus) cubana",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Cystipus) pseudofossor",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Halodeima) floridana",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Halodeima) mexicana",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Platyperona) rowei",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Thymiosycia) arenicola",FALSE,,
"Belize Barrier Reef Reserve System","Holothuria (Thymiosycia) impatiens",FALSE,,
"Belize Barrier Reef Reserve System","Hydractinia arge",FALSE,,
"Belize Barrier Reef Reserve System","Hypanus americanus",TRUE,,1
"Belize Barrier Reef Reserve System","Hypleurochilus springeri",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoatherina harringtonensis",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoplectrus aberrans",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoplectrus indigo",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoplectrus nigricans",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoplectrus puella",TRUE,,1
"Belize Barrier Reef Reserve System","Hypoplectrus randallorum",TRUE,,
"Belize Barrier Reef Reserve System","Hypoplectrus unicolor",TRUE,,1
"Belize Barrier Reef Reserve System","Iciligorgia schrammi",FALSE,,
"Belize Barrier Reef Reserve System","Iniforis turristhomae",FALSE,,
"Belize Barrier Reef Reserve System","Iotrochota arenosa",FALSE,,
"Belize Barrier Reef Reserve System","Iotrochota birotulata",FALSE,,
"Belize Barrier Reef Reserve System","Ircinia felix",FALSE,,
"Belize Barrier Reef Reserve System","Isaurus tuberculatus",FALSE,,
"Belize Barrier Reef Reserve System","Ischnochiton erythronotus",FALSE,,
"Belize Barrier Reef Reserve System","Ischnochiton hartmeyeri",FALSE,,
"Belize Barrier Reef Reserve System","Isognomon alatus",FALSE,,
"Belize Barrier Reef Reserve System","Isognomon bicolor",FALSE,,
"Belize Barrier Reef Reserve System","Isognomon radiatus",FALSE,,
"Belize Barrier Reef Reserve System","Isostichopus badionotus",FALSE,,
"Belize Barrier Reef Reserve System","Isostichopus macroparentheses",FALSE,,
"Belize Barrier Reef Reserve System","Ithycythara parkeri",FALSE,,
"Belize Barrier Reef Reserve System","Jenkinsia lamprotaenia",TRUE,,11
"Belize Barrier Reef Reserve System","Joeropsis bifasciatus",FALSE,,
"Belize Barrier Reef Reserve System","Joeropsis personatus",FALSE,,
"Belize Barrier Reef Reserve System","Joeropsis rathbunae",FALSE,,
"Belize Barrier Reef Reserve System","Johnsonella fausta",FALSE,,
"Belize Barrier Reef Reserve System","Kaupichthys hyoproroides",TRUE,,11
"Belize Barrier Reef Reserve System","Kaupichthys nuchalis",TRUE,,1
"Belize Barrier Reef Reserve System","Kirchenpaueria halecioides",FALSE,,
"Belize Barrier Reef Reserve System","Kryptolebias marmoratus",TRUE,,12
"Belize Barrier Reef Reserve System","Kupellonura imswe",FALSE,,
"Belize Barrier Reef Reserve System","Kyphosus incisor",TRUE,,1
"Belize Barrier Reef Reserve System","Kyphosus sectatrix",TRUE,,1
"Belize Barrier Reef Reserve System","Labrisomus albigenys",TRUE,,
"Belize Barrier Reef Reserve System","Labrisomus nuchipinnis",TRUE,,1
"Belize Barrier Reef Reserve System","Lachnolaimus maximus",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Lactophrys bicaudalis",TRUE,,1
"Belize Barrier Reef Reserve System","Lactophrys triqueter",TRUE,,1
"Belize Barrier Reef Reserve System","Lampasopsis thomae",FALSE,,
"Belize Barrier Reef Reserve System","Lanicola carus",FALSE,,
"Belize Barrier Reef Reserve System","Lebrunia neglecta",FALSE,,
"Belize Barrier Reef Reserve System","Leiocanthus corrugatus",FALSE,,
"Belize Barrier Reef Reserve System","Leiocanthus ecphantor",FALSE,,
"Belize Barrier Reef Reserve System","Leiocanthus emarginatus",FALSE,,
"Belize Barrier Reef Reserve System","Leodia sexiesperforata",FALSE,,
"Belize Barrier Reef Reserve System","Leodice antillensis",FALSE,,
"Belize Barrier Reef Reserve System","Leodice miurai",FALSE,,
"Belize Barrier Reef Reserve System","Leodice thomasiana",FALSE,,
"Belize Barrier Reef Reserve System","Lepidasthenia varia",FALSE,,
"Belize Barrier Reef Reserve System","Leptosynapta multigranula",FALSE,,
"Belize Barrier Reef Reserve System","Leptosynapta nannoplax",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe ashleyae",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe barana",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe garifunae",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe saron",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe ubouhu",FALSE,,
"Belize Barrier Reef Reserve System","Leucothoe wuriti",FALSE,,
"Belize Barrier Reef Reserve System","Leucozonia leucozonalis",FALSE,,
"Belize Barrier Reef Reserve System","Leucozonia ocellata",FALSE,,
"Belize Barrier Reef Reserve System","Lightiella incisa",FALSE,,
"Belize Barrier Reef Reserve System","Limaria hians",FALSE,,
